Date,Close,Index
2021-08-13,8826.0,NIFTY HEALTHCARE INDEX
2021-08-20,8821.0,NIFTY HEALTHCARE INDEX
2021-08-27,8914.0,NIFTY HEALTHCARE INDEX
2021-09-03,9230.0,NIFTY HEALTHCARE INDEX
2021-09-10,9106.0,NIFTY HEALTHCARE INDEX
2021-09-17,9106.0,NIFTY HEALTHCARE INDEX
2021-09-24,8999.0,NIFTY HEALTHCARE INDEX
2021-10-01,9034.0,NIFTY HEALTHCARE INDEX
2021-10-08,8968.0,NIFTY HEALTHCARE INDEX
2021-10-15,9088.0,NIFTY HEALTHCARE INDEX
2021-10-22,8594.0,NIFTY HEALTHCARE INDEX
2021-10-29,8613.0,NIFTY HEALTHCARE INDEX
2021-11-05,8691.0,NIFTY HEALTHCARE INDEX
2021-11-12,8663.0,NIFTY HEALTHCARE INDEX
2021-11-19,8664.0,NIFTY HEALTHCARE INDEX
2021-11-26,8856.0,NIFTY HEALTHCARE INDEX
2021-12-03,8602.0,NIFTY HEALTHCARE INDEX
2021-12-10,8562.0,NIFTY HEALTHCARE INDEX
2021-12-17,8354.0,NIFTY HEALTHCARE INDEX
2021-12-24,8499.0,NIFTY HEALTHCARE INDEX
2021-12-31,8969.0,NIFTY HEALTHCARE INDEX
2022-01-07,8747.0,NIFTY HEALTHCARE INDEX
2022-01-14,8808.0,NIFTY HEALTHCARE INDEX
2022-01-21,8303.0,NIFTY HEALTHCARE INDEX
2022-01-28,8125.0,NIFTY HEALTHCARE INDEX
2022-02-04,8515.0,NIFTY HEALTHCARE INDEX
2022-02-11,8410.0,NIFTY HEALTHCARE INDEX
2022-02-18,8239.0,NIFTY HEALTHCARE INDEX
2022-02-25,8067.0,NIFTY HEALTHCARE INDEX
2022-03-04,7890.0,NIFTY HEALTHCARE INDEX
2022-03-11,8396.0,NIFTY HEALTHCARE INDEX
2022-03-18,8496.0,NIFTY HEALTHCARE INDEX
2022-03-25,8526.0,NIFTY HEALTHCARE INDEX
2022-04-01,8458.0,NIFTY HEALTHCARE INDEX
2022-04-08,8656.0,NIFTY HEALTHCARE INDEX
2022-04-15,8645.0,NIFTY HEALTHCARE INDEX
2022-04-22,8534.0,NIFTY HEALTHCARE INDEX
2022-04-29,8412.0,NIFTY HEALTHCARE INDEX
2022-05-06,7922.0,NIFTY HEALTHCARE INDEX
2022-05-13,7758.0,NIFTY HEALTHCARE INDEX
2022-05-20,7994.0,NIFTY HEALTHCARE INDEX
2022-05-27,7823.0,NIFTY HEALTHCARE INDEX
2022-06-03,7630.0,NIFTY HEALTHCARE INDEX
2022-06-10,7651.0,NIFTY HEALTHCARE INDEX
2022-06-17,7307.0,NIFTY HEALTHCARE INDEX
2022-06-24,7552.0,NIFTY HEALTHCARE INDEX
2022-07-01,7590.0,NIFTY HEALTHCARE INDEX
2022-07-08,7746.0,NIFTY HEALTHCARE INDEX
2022-07-15,7913.0,NIFTY HEALTHCARE INDEX
2022-07-22,7899.0,NIFTY HEALTHCARE INDEX
2022-07-29,8018.0,NIFTY HEALTHCARE INDEX
2022-08-05,8136.0,NIFTY HEALTHCARE INDEX
2022-08-12,8093.0,NIFTY HEALTHCARE INDEX
2022-08-19,8016.0,NIFTY HEALTHCARE INDEX
2022-08-26,7926.0,NIFTY HEALTHCARE INDEX
2022-09-02,7874.0,NIFTY HEALTHCARE INDEX
2022-09-09,8028.0,NIFTY HEALTHCARE INDEX
2022-09-16,7791.0,NIFTY HEALTHCARE INDEX
2022-09-23,7993.0,NIFTY HEALTHCARE INDEX
2022-09-30,8212.0,NIFTY HEALTHCARE INDEX
2022-10-07,8296.0,NIFTY HEALTHCARE INDEX
2022-10-14,8178.0,NIFTY HEALTHCARE INDEX
2022-10-21,8235.0,NIFTY HEALTHCARE INDEX
2022-10-28,8311.0,NIFTY HEALTHCARE INDEX
2022-11-04,8493.0,NIFTY HEALTHCARE INDEX
2022-11-11,8261.0,NIFTY HEALTHCARE INDEX
2022-11-18,8157.0,NIFTY HEALTHCARE INDEX
2022-11-25,8290.0,NIFTY HEALTHCARE INDEX
2022-12-02,8370.0,NIFTY HEALTHCARE INDEX
2022-12-09,8154.0,NIFTY HEALTHCARE INDEX
2022-12-16,8036.0,NIFTY HEALTHCARE INDEX
2022-12-23,8155.0,NIFTY HEALTHCARE INDEX
2022-12-30,8001.0,NIFTY HEALTHCARE INDEX
2023-01-06,8027.0,NIFTY HEALTHCARE INDEX
2023-01-13,8033.0,NIFTY HEALTHCARE INDEX
2023-01-20,7985.0,NIFTY HEALTHCARE INDEX
2023-01-27,7915.0,NIFTY HEALTHCARE INDEX
2023-02-03,7726.0,NIFTY HEALTHCARE INDEX
2023-02-10,7842.0,NIFTY HEALTHCARE INDEX
2023-02-17,7782.0,NIFTY HEALTHCARE INDEX
2023-02-24,7655.0,NIFTY HEALTHCARE INDEX
2023-03-03,7516.0,NIFTY HEALTHCARE INDEX
2023-03-10,7439.0,NIFTY HEALTHCARE INDEX
2023-03-17,7448.0,NIFTY HEALTHCARE INDEX
2023-03-24,7480.0,NIFTY HEALTHCARE INDEX
2023-03-31,7622.0,NIFTY HEALTHCARE INDEX
2023-04-07,7727.0,NIFTY HEALTHCARE INDEX
2023-04-14,7932.0,NIFTY HEALTHCARE INDEX
2023-04-21,7932.0,NIFTY HEALTHCARE INDEX
2023-04-28,8014.0,NIFTY HEALTHCARE INDEX
2023-05-05,8049.0,NIFTY HEALTHCARE INDEX
2023-05-12,7998.0,NIFTY HEALTHCARE INDEX
2023-05-19,7852.0,NIFTY HEALTHCARE INDEX
2023-05-26,8149.0,NIFTY HEALTHCARE INDEX
2023-06-02,8354.0,NIFTY HEALTHCARE INDEX
2023-06-09,8365.0,NIFTY HEALTHCARE INDEX
2023-06-16,8652.0,NIFTY HEALTHCARE INDEX
2023-06-23,8584.0,NIFTY HEALTHCARE INDEX
2023-06-30,8936.0,NIFTY HEALTHCARE INDEX
