Date,Close
2009-01-02,13.0
2009-01-05,13.0
2009-01-06,13.0
2009-01-07,13.0
2009-01-09,13.0
2009-01-12,13.0
2009-01-13,13.0
2009-01-14,13.0
2009-01-15,13.0
2009-01-16,13.0
2009-01-19,13.0
2009-01-20,13.0
2009-01-21,13.0
2009-01-22,13.0
2009-01-23,14.0
2009-01-27,14.0
2009-01-28,14.0
2009-01-29,13.0
2009-01-30,14.0
2009-02-02,14.0
2009-02-03,14.0
2009-02-04,14.0
2009-02-05,14.0
2009-02-06,14.0
2009-02-09,14.0
2009-02-10,14.0
2009-02-11,14.0
2009-02-12,14.0
2009-02-13,14.0
2009-02-16,15.0
2009-02-17,15.0
2009-02-18,15.0
2009-02-19,15.0
2009-02-20,15.0
2009-02-24,15.0
2009-02-25,15.0
2009-02-26,15.0
2009-02-27,15.0
2009-03-02,15.0
2009-03-03,15.0
2009-03-04,15.0
2009-03-05,15.0
2009-03-06,15.0
2009-03-09,15.0
2009-03-12,15.0
2009-03-13,15.0
2009-03-16,15.0
2009-03-17,15.0
2009-03-18,15.0
2009-03-19,15.0
2009-03-20,15.0
2009-03-23,15.0
2009-03-24,15.0
2009-03-25,15.0
2009-03-26,15.0
2009-03-27,15.0
2009-03-30,15.0
2009-03-31,15.0
2009-04-01,15.0
2009-04-02,15.0
2009-04-06,14.0
2009-04-08,14.0
2009-04-09,14.0
2009-04-13,14.0
2009-04-15,14.0
2009-04-16,14.0
2009-04-17,14.0
2009-04-20,14.0
2009-04-21,14.0
2009-04-22,14.0
2009-04-23,14.0
2009-04-24,15.0
2009-04-27,15.0
2009-04-28,15.0
2009-04-29,14.0
2009-05-04,14.0
2009-05-05,14.0
2009-05-06,14.0
2009-05-07,14.0
2009-05-08,14.0
2009-05-11,14.0
2009-05-12,14.0
2009-05-13,15.0
2009-05-14,15.0
2009-05-15,15.0
2009-05-18,15.0
2009-05-19,14.0
2009-05-20,14.0
2009-05-21,14.0
2009-05-22,14.0
2009-05-25,14.0
2009-05-26,14.0
2009-05-27,14.0
2009-05-28,15.0
2009-05-29,15.0
2009-06-01,15.0
2009-06-02,15.0
2009-06-03,15.0
2009-06-04,15.0
2009-06-05,15.0
2009-06-08,15.0
2009-06-09,14.0
2009-06-10,15.0
2009-06-11,15.0
2009-06-12,14.0
2009-06-15,14.0
2009-06-16,14.0
2009-06-17,14.0
2009-06-18,14.0
2009-06-19,14.0
2009-06-22,14.0
2009-06-23,14.0
2009-06-24,14.0
2009-06-25,14.0
2009-06-26,15.0
2009-06-29,14.0
2009-06-30,14.0
2009-07-01,14.0
2009-07-02,14.0
2009-07-03,14.0
2009-07-06,14.0
2009-07-07,14.0
2009-07-08,14.0
2009-07-09,14.0
2009-07-10,14.0
2009-07-13,14.0
2009-07-14,14.0
2009-07-15,15.0
2009-07-16,15.0
2009-07-17,15.0
2009-07-20,15.0
2009-07-21,15.0
2009-07-22,15.0
2009-07-23,15.0
2009-07-24,15.0
2009-07-27,15.0
2009-07-28,15.0
2009-07-29,15.0
2009-07-30,15.0
2009-07-31,15.0
2009-08-03,15.0
2009-08-04,15.0
2009-08-05,15.0
2009-08-06,15.0
2009-08-07,15.0
2009-08-10,15.0
2009-08-11,15.0
2009-08-12,15.0
2009-08-13,15.0
2009-08-14,15.0
2009-08-17,15.0
2009-08-18,15.0
2009-08-19,15.0
2009-08-20,15.0
2009-08-21,15.0
2009-08-24,15.0
2009-08-25,15.0
2009-08-26,15.0
2009-08-27,15.0
2009-08-28,15.0
2009-08-31,15.0
2009-09-01,15.0
2009-09-02,15.0
2009-09-03,16.0
2009-09-04,16.0
2009-09-07,16.0
2009-09-08,16.0
2009-09-09,16.0
2009-09-10,15.0
2009-09-11,16.0
2009-09-14,16.0
2009-09-15,16.0
2009-09-16,16.0
2009-09-17,16.0
2009-09-18,16.0
2009-09-22,16.0
2009-09-23,16.0
2009-09-24,16.0
2009-09-25,15.0
2009-09-29,15.0
2009-09-30,15.0
2009-10-01,16.0
2009-10-05,15.0
2009-10-06,16.0
2009-10-07,16.0
2009-10-08,16.0
2009-10-09,16.0
2009-10-12,16.0
2009-10-13,16.0
2009-10-14,16.0
2009-10-15,16.0
2009-10-16,16.0
2009-10-20,16.0
2009-10-21,16.0
2009-10-22,16.0
2009-10-23,16.0
2009-10-26,16.0
2009-10-27,16.0
2009-10-28,16.0
2009-10-29,16.0
2009-10-30,16.0
2009-11-03,16.0
2009-11-04,16.0
2009-11-05,16.0
2009-11-06,16.0
2009-11-09,17.0
2009-11-10,16.0
2009-11-11,17.0
2009-11-12,17.0
2009-11-13,17.0
2009-11-16,17.0
2009-11-17,17.0
2009-11-18,17.0
2009-11-19,17.0
2009-11-20,17.0
2009-11-23,17.0
2009-11-24,17.0
2009-11-25,18.0
2009-11-26,18.0
2009-11-27,17.0
2009-11-30,17.0
2009-12-01,18.0
2009-12-02,18.0
2009-12-03,18.0
2009-12-04,18.0
2009-12-07,17.0
2009-12-08,17.0
2009-12-09,17.0
2009-12-10,17.0
2009-12-11,17.0
2009-12-14,17.0
2009-12-15,17.0
2009-12-16,17.0
2009-12-17,17.0
2009-12-18,17.0
2009-12-21,17.0
2009-12-22,16.0
2009-12-23,16.0
2009-12-24,17.0
2009-12-29,17.0
2009-12-30,16.0
2009-12-31,17.0
2010-01-04,17.0
2010-01-05,17.0
2010-01-06,17.0
2010-01-07,17.0
2010-01-08,16.0
2010-01-11,17.0
2010-01-12,17.0
2010-01-13,17.0
2010-01-14,17.0
2010-01-15,17.0
2010-01-18,17.0
2010-01-19,17.0
2010-01-20,17.0
2010-01-21,16.0
2010-01-22,16.0
2010-01-25,16.0
2010-01-27,16.0
2010-01-28,16.0
2010-01-29,16.0
2010-02-01,16.0
2010-02-02,16.0
2010-02-03,16.0
2010-02-04,16.0
2010-02-05,16.0
2010-02-08,16.0
2010-02-09,16.0
2010-02-10,16.0
2010-02-11,16.0
2010-02-15,16.0
2010-02-16,16.0
2010-02-17,16.0
2010-02-18,16.0
2010-02-19,16.0
2010-02-22,17.0
2010-02-23,16.0
2010-02-24,16.0
2010-02-25,16.0
2010-02-26,17.0
2010-03-02,17.0
2010-03-03,17.0
2010-03-04,17.0
2010-03-05,17.0
2010-03-08,17.0
2010-03-09,16.0
2010-03-10,16.0
2010-03-11,16.0
2010-03-12,16.0
2010-03-15,16.0
2010-03-16,16.0
2010-03-17,16.0
2010-03-18,16.0
2010-03-19,16.0
2010-03-22,16.0
2010-03-23,16.0
2010-03-25,16.0
2010-03-26,16.0
2010-03-29,16.0
2010-03-30,16.0
2010-03-31,16.0
2010-04-01,16.0
2010-04-05,16.0
2010-04-06,16.0
2010-04-07,16.0
2010-04-08,16.0
2010-04-09,16.0
2010-04-12,17.0
2010-04-13,16.0
2010-04-15,16.0
2010-04-16,17.0
2010-04-19,16.0
2010-04-20,16.0
2010-04-21,16.0
2010-04-22,16.0
2010-04-23,16.0
2010-04-26,16.0
2010-04-27,16.0
2010-04-28,17.0
2010-04-29,17.0
2010-04-30,17.0
2010-05-03,17.0
2010-05-04,17.0
2010-05-05,17.0
2010-05-06,17.0
2010-05-07,17.0
2010-05-10,17.0
2010-05-11,17.0
2010-05-12,18.0
2010-05-13,18.0
2010-05-14,18.0
2010-05-17,18.0
2010-05-18,18.0
2010-05-19,18.0
2010-05-20,18.0
2010-05-21,18.0
2010-05-24,18.0
2010-05-25,18.0
2010-05-26,18.0
2010-05-27,18.0
2010-05-28,18.0
2010-05-31,18.0
2010-06-01,18.0
2010-06-02,18.0
2010-06-03,18.0
2010-06-04,18.0
2010-06-07,18.0
2010-06-08,19.0
2010-06-09,19.0
2010-06-10,18.0
2010-06-11,18.0
2010-06-14,18.0
2010-06-15,18.0
2010-06-16,18.0
2010-06-17,18.0
2010-06-18,18.0
2010-06-21,18.0
2010-06-22,18.0
2010-06-23,18.0
2010-06-24,18.0
2010-06-25,19.0
2010-06-28,19.0
2010-06-29,18.0
2010-06-30,19.0
2010-07-01,19.0
2010-07-02,18.0
2010-07-05,18.0
2010-07-06,18.0
2010-07-07,18.0
2010-07-08,18.0
2010-07-09,18.0
2010-07-12,18.0
2010-07-13,18.0
2010-07-14,18.0
2010-07-15,18.0
2010-07-16,18.0
2010-07-19,18.0
2010-07-20,18.0
2010-07-21,18.0
2010-07-22,18.0
2010-07-23,18.0
2010-07-26,18.0
2010-07-27,18.0
2010-07-28,17.0
2010-07-29,17.0
2010-07-30,18.0
2010-08-02,18.0
2010-08-03,18.0
2010-08-04,18.0
2010-08-05,18.0
2010-08-06,18.0
2010-08-09,18.0
2010-08-10,18.0
2010-08-11,18.0
2010-08-12,18.0
2010-08-13,18.0
2010-08-16,18.0
2010-08-17,18.0
2010-08-18,18.0
2010-08-19,18.0
2010-08-20,18.0
2010-08-23,18.0
2010-08-24,18.0
2010-08-25,19.0
2010-08-26,19.0
2010-08-27,19.0
2010-08-30,19.0
2010-08-31,19.0
2010-09-01,19.0
2010-09-02,19.0
2010-09-03,19.0
2010-09-06,19.0
2010-09-07,19.0
2010-09-08,19.0
2010-09-09,19.0
2010-09-13,18.0
2010-09-14,19.0
2010-09-15,19.0
2010-09-16,19.0
2010-09-17,19.0
2010-09-20,19.0
2010-09-21,19.0
2010-09-22,19.0
2010-09-23,19.0
2010-09-24,19.0
2010-09-27,19.0
2010-09-28,19.0
2010-09-29,19.0
2010-09-30,19.0
2010-10-01,19.0
2010-10-04,19.0
2010-10-05,19.0
2010-10-06,19.0
2010-10-07,19.0
2010-10-08,19.0
2010-10-11,19.0
2010-10-12,19.0
2010-10-13,19.0
2010-10-14,19.0
2010-10-15,19.0
2010-10-18,19.0
2010-10-19,19.0
2010-10-20,19.0
2010-10-21,19.0
2010-10-22,19.0
2010-10-25,19.0
2010-10-26,19.0
2010-10-27,19.0
2010-10-28,19.0
2010-10-29,19.0
2010-11-01,19.0
2010-11-02,19.0
2010-11-03,19.0
2010-11-04,19.0
2010-11-08,20.0
2010-11-09,20.0
2010-11-10,20.0
2010-11-11,20.0
2010-11-12,20.0
2010-11-15,20.0
2010-11-16,20.0
2010-11-18,20.0
2010-11-19,20.0
2010-11-22,20.0
2010-11-23,20.0
2010-11-24,20.0
2010-11-25,20.0
2010-11-26,20.0
2010-11-29,20.0
2010-11-30,20.0
2010-12-01,20.0
2010-12-02,20.0
2010-12-03,20.0
2010-12-06,20.0
2010-12-07,20.0
2010-12-08,20.0
2010-12-09,20.0
2010-12-10,20.0
2010-12-13,20.0
2010-12-14,20.0
2010-12-15,20.0
2010-12-16,20.0
2010-12-20,20.0
2010-12-21,20.0
2010-12-22,20.0
2010-12-23,20.0
2010-12-24,20.0
2010-12-27,20.0
2010-12-28,20.0
2010-12-29,20.0
2010-12-30,20.0
2010-12-31,20.0
2011-01-03,20.0
2011-01-04,20.0
2011-01-05,20.0
2011-01-06,20.0
2011-01-07,20.0
2011-01-10,20.0
2011-01-11,20.0
2011-01-12,20.0
2011-01-13,20.0
2011-01-14,20.0
2011-01-17,20.0
2011-01-18,20.0
2011-01-19,20.0
2011-01-20,20.0
2011-01-21,20.0
2011-01-24,20.0
2011-01-25,19.0
2011-01-27,19.0
2011-01-28,19.0
2011-01-31,20.0
2011-02-01,19.0
2011-02-02,19.0
2011-02-03,19.0
2011-02-04,20.0
2011-02-07,20.0
2011-02-08,20.0
2011-02-09,20.0
2011-02-10,20.0
2011-02-11,20.0
2011-02-14,20.0
2011-02-15,20.0
2011-02-16,20.0
2011-02-17,20.0
2011-02-18,20.0
2011-02-21,20.0
2011-02-22,20.0
2011-02-23,20.0
2011-02-24,20.0
2011-02-25,20.0
2011-02-28,20.0
2011-03-01,20.0
2011-03-03,20.0
2011-03-04,20.0
2011-03-07,21.0
2011-03-08,20.0
2011-03-09,20.0
2011-03-10,20.0
2011-03-11,20.0
2011-03-14,20.0
2011-03-15,20.0
2011-03-16,20.0
2011-03-17,20.0
2011-03-18,20.0
2011-03-21,20.0
2011-03-22,20.0
2011-03-23,20.0
2011-03-24,20.0
2011-03-25,20.0
2011-03-28,20.0
2011-03-29,20.0
2011-03-30,20.0
2011-03-31,20.0
2011-04-01,20.0
2011-04-04,20.0
2011-04-05,20.0
2011-04-06,20.0
2011-04-07,20.0
2011-04-08,21.0
2011-04-11,21.0
2011-04-13,21.0
2011-04-15,21.0
2011-04-18,21.0
2011-04-19,21.0
2011-04-20,21.0
2011-04-21,21.0
2011-04-25,21.0
2011-04-26,21.0
2011-04-27,21.0
2011-04-28,22.0
2011-04-29,22.0
2011-05-02,22.0
2011-05-03,22.0
2011-05-04,22.0
2011-05-05,21.0
2011-05-06,22.0
2011-05-09,21.0
2011-05-10,21.0
2011-05-11,22.0
2011-05-12,21.0
2011-05-13,22.0
2011-05-16,21.0
2011-05-17,21.0
2011-05-18,21.0
2011-05-19,21.0
2011-05-20,21.0
2011-05-23,22.0
2011-05-24,22.0
2011-05-25,22.0
2011-05-26,22.0
2011-05-27,22.0
2011-05-30,22.0
2011-05-31,22.0
2011-06-01,22.0
2011-06-02,22.0
2011-06-03,22.0
2011-06-06,22.0
2011-06-07,22.0
2011-06-08,22.0
2011-06-09,22.0
2011-06-10,22.0
2011-06-13,22.0
2011-06-14,22.0
2011-06-15,21.0
2011-06-16,22.0
2011-06-17,22.0
2011-06-20,22.0
2011-06-21,22.0
2011-06-22,22.0
2011-06-23,22.0
2011-06-24,22.0
2011-06-27,21.0
2011-06-28,21.0
2011-06-29,21.0
2011-06-30,21.0
2011-07-01,21.0
2011-07-04,21.0
2011-07-05,21.0
2011-07-06,21.0
2011-07-07,21.0
2011-07-08,21.0
2011-07-11,22.0
2011-07-12,22.0
2011-07-13,22.0
2011-07-14,22.0
2011-07-15,22.0
2011-07-18,22.0
2011-07-19,22.0
2011-07-20,22.0
2011-07-21,22.0
2011-07-22,22.0
2011-07-25,22.0
2011-07-26,22.0
2011-07-27,22.0
2011-07-28,22.0
2011-07-29,22.0
2011-08-01,22.0
2011-08-02,23.0
2011-08-03,23.0
2011-08-04,23.0
2011-08-05,23.0
2011-08-08,24.0
2011-08-09,25.0
2011-08-10,25.0
2011-08-11,26.0
2011-08-12,25.0
2011-08-16,25.0
2011-08-17,26.0
2011-08-18,26.0
2011-08-19,27.0
2011-08-22,27.0
2011-08-23,27.0
2011-08-24,27.0
2011-08-25,25.0
2011-08-26,26.0
2011-08-29,26.0
2011-08-30,26.0
2011-09-02,27.0
2011-09-05,27.0
2011-09-06,27.0
2011-09-07,26.0
2011-09-08,26.0
2011-09-09,27.0
2011-09-12,27.0
2011-09-13,27.0
2011-09-14,27.0
2011-09-15,27.0
2011-09-16,26.0
2011-09-19,27.0
2011-09-20,27.0
2011-09-21,27.0
2011-09-22,27.0
2011-09-23,27.0
2011-09-26,25.0
2011-09-27,26.0
2011-09-28,25.0
2011-09-29,25.0
2011-09-30,25.0
2011-10-03,26.0
2011-10-04,26.0
2011-10-05,25.0
2011-10-07,25.0
2011-10-10,25.0
2011-10-11,26.0
2011-10-12,26.0
2011-10-13,26.0
2011-10-14,26.0
2011-10-17,26.0
2011-10-18,26.0
2011-10-19,25.0
2011-10-20,25.0
2011-10-21,25.0
2011-10-24,26.0
2011-10-25,26.0
2011-10-28,26.0
2011-10-31,26.0
2011-11-01,26.0
2011-11-02,27.0
2011-11-03,27.0
2011-11-04,27.0
2011-11-08,27.0
2011-11-09,28.0
2011-11-11,27.0
2011-11-14,28.0
2011-11-15,28.0
2011-11-16,28.0
2011-11-17,28.0
2011-11-18,27.0
2011-11-21,27.0
2011-11-22,28.0
2011-11-23,27.0
2011-11-24,27.0
2011-11-25,27.0
2011-11-28,28.0
2011-11-29,28.0
2011-11-30,28.0
2011-12-01,28.0
2011-12-02,28.0
2011-12-05,28.0
2011-12-07,28.0
2011-12-08,28.0
2011-12-09,28.0
2011-12-12,28.0
2011-12-13,28.0
2011-12-14,27.0
2011-12-15,26.0
2011-12-16,26.0
2011-12-19,26.0
2011-12-20,26.0
2011-12-21,27.0
2011-12-22,27.0
2011-12-23,27.0
2011-12-26,26.0
2011-12-27,26.0
2011-12-28,26.0
2011-12-29,26.0
2011-12-30,26.0
2012-01-02,26.0
2012-01-03,26.0
2012-01-04,27.0
2012-01-05,27.0
2012-01-06,27.0
2012-01-09,27.0
2012-01-10,26.0
2012-01-11,26.0
2012-01-12,27.0
2012-01-13,26.0
2012-01-16,26.0
2012-01-17,27.0
2012-01-18,26.0
2012-01-19,26.0
2012-01-20,26.0
2012-01-23,26.0
2012-01-24,26.0
2012-01-25,26.0
2012-01-27,27.0
2012-01-30,27.0
2012-01-31,27.0
2012-02-01,27.0
2012-02-02,27.0
2012-02-03,27.0
2012-02-06,27.0
2012-02-07,27.0
2012-02-08,27.0
2012-02-09,27.0
2012-02-10,27.0
2012-02-13,27.0
2012-02-14,27.0
2012-02-15,27.0
2012-02-16,27.0
2012-02-17,27.0
2012-02-21,27.0
2012-02-22,27.0
2012-02-23,28.0
2012-02-24,27.0
2012-02-27,27.0
2012-02-28,27.0
2012-02-29,28.0
2012-03-01,27.0
2012-03-02,27.0
2012-03-05,27.0
2012-03-06,27.0
2012-03-07,27.0
2012-03-09,27.0
2012-03-12,27.0
2012-03-13,27.0
2012-03-14,26.0
2012-03-15,26.0
2012-03-16,26.0
2012-03-19,27.0
2012-03-20,27.0
2012-03-21,27.0
2012-03-22,27.0
2012-03-23,27.0
2012-03-26,27.0
2012-03-27,28.0
2012-03-28,27.0
2012-03-29,27.0
2012-03-30,27.0
2012-04-02,27.0
2012-04-03,27.0
2012-04-04,27.0
2012-04-09,27.0
2012-04-10,27.0
2012-04-11,27.0
2012-04-12,27.0
2012-04-13,28.0
2012-04-16,27.0
2012-04-17,27.0
2012-04-18,27.0
2012-04-19,27.0
